מָקַק	7	10
פֶּתַע	7	7
שָׁפָט	7	8
צִן	7	10
זְנוּת	7	9
פִּסְגָּה	7	8
דִּיבֹן	7	11
קָבַב	7	14
גְּדֵרָה	7	9
חַוּוֹת יָעִיר	7	12
עַקְרָב	7	9
כִּנֶּ֫רֶת	7	7
חָנֵף	7	11
מַעֲכָתִי	7	8
כּוּר	7	9
סָרָה	7	7
גָּדַד	7	7
קָפַץ	7	7
חָטַב	7	9
זַעֲוָה	7	7
לַעֲנָה	7	8
תַּהְפֻּכָה	7	10
יָפַע	7	8
יָדִיד	7	8
מַעֲבָרָה	7	8
H1688	7	12
שָׁרוֹן	7	7
תַּעֲנָךְ	7	7
גִּתִּי	7	10
גְּשׁוּר	7	9
H7497a	7	8
צׇרְעָה	7	10
אֲבִיעֶ֫זֶר	7	7
עַשְׁתֹּ֫רֶת	7	9
H2013a	7	7
הָלַם	7	8
רִקְמָה	7	12
דָּלַל	7	7
הַלָּז	7	7
שַׂעֲרָה	7	7
עֲרֵמָה	7	11
תְּשׁוּבָה	7	8
דָּאַג	7	7
חֹר	7	7
אֲחִינֹ֫עַם	7	7
אֲחִימַ֫עַץ	7	15
עָטַר	7	7
יִזְרְעֵאלִי	7	13
כַּרְמְלִי	7	7
עָדַר	7	7
בַּעֲנָה	7	10
אֲלִיפֶ֫לֶט	7	9
שֶׁ֫לֶט	7	7
יוֹרָם	7	20
H2142a	7	9
תְּקוֹעַ	7	7
H1141	7	11
שָׁוָה	7	7
עֲנָוָה	7	7
מוּעֶדֶת	7	7
זָמִיר	7	7
אָטַם	7	8
H1687	7	16
מַלְבּוּשׁ	7	8
רָכַל	7	17
שִׁקְמָה	7	7
שִׁלֹנִי	7	7
עׇמְרִי	7	18
תְּעָלָה	7	9
צִדְקִיָּ֫הוּ	7	7
כֶּ֫לֶא	7	10
יְהוֹאָחָז	7	20
אֲמַצְיָ֫הוּ	7	9
עֻזִּיָּהוּ	7	8
H5818a	7	19
רְצִין	7	11
גָּנַן	7	8
מַתַּנְיָ֫הוּ	7	13
גְּדַלְיָ֫הוּ	7	26
עַקּוּב	7	8
אֱלִיאֵל	7	10
עֻזִּי	7	11
יְרֵימוֹת	7	7
יְדַעְיָה	7	11
יוֹזָבָד	7	10
חָרִם	7	11
H3076	7	9
זָקַק	7	7
H8098a	7	7
בִּזָּה	7	10
עַרְבִי	7	7
אִכָּר	7	7
מְנָת	7	9
נְחֶמְיָה	7	8
רַבְרַב	7	23
שְׁלַח	7	14
H2006	7	16
H3118	7	16
H5957	7	20
גְּבַר	7	21
H1932	7	15
אֲרַע	7	21
שְׁנָא	7	21
אֲנָה	7	16
בָּרוּךְ	7	26
שָׁלַט	7	8
אֶסְתֵּר	7	55
הָמָן	7	54
שְׁאָגָה	7	7
שַׁ֫חַל	7	7
שָׁרַשׁ	7	8
בְּמוֹ	7	9
זֶ֫רֶם	7	9
H7496	7	8
לַ֫עַג	7	7
H1104a	7	7
H5710a	7	8
גֵּאֶה	7	8
מוֹעֵצָה	7	7
גֵּאוּת	7	8
זֵד	7	13
4036+	7	9
H0481	7	8
יָפָה	7	8
H1820a	7	12
סַ֫עַר	7	8
גַּלְגַּל	7	9
פָּצַח	7	7
לָצַץ	7	7
עָמַל	7	11
פּוּק	7	7
רִישׁ	7	7
מִרְמָס	7	7
עַלִּיז	7	7
רָקִיעַ	6	17
מִין	6	31
שֶׁ֫רֶץ	6	15
H0121	6	10
עֶ֫צֶב	6	6
חַבּוּרָה	6	7
יֶ֫פֶת	6	11
מַבּוּל	6	13
חֵת	6	14
מַסַּע	6	12
צֹ֫עַר	6	10
קִרְיָתַ֫יִם	6	7
שָׁלַשׁ	6	9
עַ֫יִט	6	8
חֶשְׁכָה	6	6
גְּבֶ֫רֶת	6	9
שׁוּר	6	6
מִקְנָה	6	15
פָּצַר	6	7
חֲטָאָה	6	8
שָׁקַר	6	6
H3243a	6	6
תָּאַם	6	6
מֵרֵעַ	6	9
מָשַׁשׁ	6	9
חֲמוּדָה	6	9
H5920	6	6
שָׂטַם	6	6
לוּז	6	8
עָשַׂר	6	10
בִּלְהָה	6	10
תָּלַל	6	9
יַבֹּק	6	7
רְעוּאֵל	6	11
יְעוּשׁ	6	9
קְנַז	6	11
יִשְׁמְעֵאלִי	6	8
צֳרִי	6	6
תָּמָר	6	22
שִׁבֹּ֫לֶת	6	16
חַרְטֹם	6	11
צָבַר	6	7
נָשָׁה	6	7
שֶׁ֫בֶר	6	9
צְרוֹר	6	7
מִחְיָה	6	8
H3226	6	6
גֵּרָא	6	9
H7613	6	6
עָקַר	6	7
חוֹף	6	7
סָבַל	6	9
מִסְכְּנוֹת	6	7
נָשַׁל	6	7
אִלֵּם	6	6
H3500	6	9
מוֹרָשָׁה	6	9
יִצְהָר	6	9
מַחְלִי	6	12
קׇרְחִי	6	8
כָּשַׁף	6	6
לָאט	6	7
H2563	6	13
אָבָק	6	6
שְׁחִין	6	13
עוּז	6	6
אָבִיב	6	8
חֳרִי	6	6
נֶ֫גֶף	6	7
סַף	6	7
מִגְדֹּל	6	6
חִיל	6	6
נְבִיאָה	6	6
מָתֹק	6	6
שַׁבָּתוֹן	6	11
H4478	6	13
עָשַׁן	6	6
תְּמוּנָה	6	10
אָרַשׂ	6	11
הָדַר	6	7
מִלֻּא	6	15
חֹ֫שֶׁן	6	25
מֶלְקָחַ֫יִם	6	6
שָׁזַר	6	21
מִקְצֹעַ	6	12
מַזְלֵג	6	7
מִצְנֶ֫פֶת	6	12
אַבְנֵט	6	9
H6605a	6	9
פִּתּוּחַ	6	11
טוּר	6	26
שׁוּל	6	11
רָקִיק	6	8
יֹתֶ֫רֶת	6	11
פֶּ֫רֶשׁ	6	7
נֵ֫תַח	6	13
כִּפֻּרִים	6	8
רָקַח	6	8
חַח	6	7
מַעֲרָכָה	6	19
עָמִית	6	12
יָקַד	6	8
H2720	6	10
חֹל	6	7
חֲזִיר	6	7
חֲסִידָה	6	6
בָּקַר	6	7
שְׂמָאלִי	6	9
נָזַר	6	10
רָכִיל	6	6
נָטַר	6	9
עָנָף	6	7
H1219	6	7
מַשְׂכִּית	6	6
בָּצִיר	6	7
חַמָּן	6	8
שָׁקַע	6	6
H7340a	6	7
תַּלְמַי	6	6
שׂוּר	6	7
נָקַר	6	6
אֶדְרֶ֫עִי	6	8
בָּלָק	6	43
סָכַן	6	9
זִמְרִי	6	14
2334+	6	7
H5674a	6	8
הוּם	6	6
H2267	6	7
זָלַל	6	8
H7034	6	6
יֵרָקוֹן	6	6
מַהְפֵּכָה	6	6
רְבִיבִים	6	6
רֶ֫שֶׁף	6	7
שְׁדֵמָה	6	6
כִּידוֹן	6	9
עֲזֵקָה	6	7
דֹּאר	6	7
רָמַת הַמִּצְפֶּה	6	7
H8656	6	14
גֻּלָּה	6	15
H7417a	6	9
גָּלִיל	6	6
שָׁאַס	6	6
סִיסְרָא	6	21
רָדַם	6	7
רָזַן	6	6
עֹלֵלוֹת	6	6
פֶּ֫לַח	6	6
מַפֶּ֫לֶת	6	8
שׁוּעָל	6	7
H0422	6	8
אָרַח	6	6
גִּיחַ	6	6
שָׂבַר	6	6
מִקְרֶה	6	10
עֵלִי	6	33
דֵּעָה	6	6
אַשְׁפֹּת	6	7
דּוּד	6	8
מִפְתָּן	6	8
רֹאֶה	6	11
צוֹבָא	6	10
יוֹתֵר	6	9
כּוֹבַע	6	6
שִׁרְיוֹן	6	8
יָאַשׁ	6	6
קִינֵן	6	8
עֻזָּא	6	11
מְרִיא	6	8
חָפָה	6	12
שַׁכּוּל	6	6
עֲמָשָׂא	6	16
בַּרְזִלַּי	6	12
גָּעַשׁ	6	9
מֶרְחָב	6	6
נָגַהּ	6	6
עַזְמָ֫וֶת	6	6
H2672b	6	8
סְגוֹר	6	9
שְׂבָכָה	6	16
חָסִיל	6	6
גְּבִירָה	6	6
בַּעְשָׁא	6	28
אֵזוֹר	6	14
סָעַר	6	7
דֹּ֫מֶן	6	6
H0558a	6	31
H2396	6	13
יוֹאָח	6	11
אַרְפַּד	6	6
H5327a	6	6
עֲדָיָ֫הוּ	6	8
עֲשָׂיָה	6	8
פְּדָיָהוּ	6	7
דָּיֵק	6	6
נְבוּזַרְאֲדָן	6	14
בֶּרֶכְיָה	6	7
שְׁכַנְיָהוּ	6	8
אֶלְיָשִׁיב	6	17
מְרָיוֹת	6	7
H6846	6	8
חוּרָם	6	11
יַחֲזִיאֵל	6	6
עֲזַרְאֵל	6	6
מַעֲשֵׂיָהוּ	6	7
הֲדֹם	6	6
רִבּוֹ	6	10
מְצוּרָה	6	8
H1696a	6	6
אֲרוּכָה	6	6
שְׁרֵקָה	6	7
H6551	6	6
קַדְמִיאֵל	6	8
אַרְתַּחְשַׁשְׂתָּא	6	9
כְּתַב	6	8
יְרוּשְׁלֵם	6	26
אֲתָה	6	16
הֵיכַל	6	13
חֲזָה	6	31
שְׁכַח	6	18
H4083	6	11
H1459	6	13
אִיתַי	6	17
H4101	6	14
H1247	6	8
זְמַן	6	11
H3652	6	8
שַׂגִּיא	6	13
H5020	6	31
דְּהַב	6	23
נְפַק	6	11
אַנְתָּה	6	15
בִּנּוּי	6	7
כְּאֵב	6	6
רֹ֫גֶז	6	7
עָשׁ	6	6
H3689a	6	6
יוֹנֶ֫קֶת	6	6
רַ֫הַב	6	6
H1249	6	7
H4448b	6	6
כַּ֫חַשׁ	6	6
H2114	6	6
רַ֫עַם	6	6
פְּנִינִים	6	6
חָרַר	6	8
H0605a	6	8
רֹעָה	6	7
H5183a	6	6
תַּחְבֻּלָה	6	6
שֶׁ֫טֶף	6	6
אַשְׁפָּה	6	6
תּוֹחֶ֫לֶת	6	6
שָׁתַל	6	10
מִכְתָּם	6	6
פָּרִיץ	6	6
נֹ֫עַם	6	7
דָּחָה	6	7
H6728a	6	6
מַחְשָׁךְ	6	7
H0833	6	7
H1460	6	6
H6735a	6	6
יִתְרוֹן	6	10
כְּבָר	6	9
עִנְיָן	6	8
H2764a	6	9
נָמֵר	6	6
H8068	6	8
מְשַׁמָּה	6	7
שׇׂבְעָה	6	6
H0056a	6	7
אֻרִים	6	6
מַטָּע	6	6
H6032	6	30
H4406	6	24
יְכִל	6	12
עֲדָה	6	9
בְּהַל	6	11
H3493	6	8
חֲוִילָה	5	7
עֵירֹם	5	10
חֲגוֹרָה	5	5
קָנָה	5	6
שִׁבְעָתַיִם	5	6
לָטַשׁ	5	5
תֵּבָה	5	28
שָׁכַךְ	5	5
אֲחֹרַנִּית	5	7
צֵידָה	5	14
לוּד	5	5
יוֹבָב	5	9
יָמַן	5	5
שִׂמְאֵל	5	5
לוּשׁ	5	5
אֻמְנָם	5	5
קֵהָיוֹן	5	5
צֹ֫חַר	5	5
כַּד	5	18
זִקְנָה	5	6
נְבָיוֹת	5	5
תֵּימָא	5	5
H1062	5	10
H0356	5	6
הָוָה	5	5
רַאֲשֹׁת	5	10
זִלְפָּה	5	7
פָּתַל	5	5
לַח	5	6
H0410a	5	5
כָּסַף	5	6
יָקַע	5	8
גִּיד	5	7
אַט	5	5
מַתָּן	5	5
שַׁמָּה	5	7
אַלּוּף	5	60
עַכְבּוֹר	5	7
עֵר	5	10
שֵׁלָה	5	8
תִּמְנָה	5	12
עָלַף	5	5
H0644a	5	12
סַל	5	15
H5234a	5	6
נַ֫חְנוּ	5	6
לִיץ	5	5
מַטְמוֹן	5	5
בְּרִיעָה	5	11
יָצוּעַ	5	5
H1482	5	7
גֶּ֫רֶם	5	5
אָבִיר	5	6
שִׁלֵּשׁ	5	5
יִלּוֹד	5	5
מוּשִׁי	5	8
פָּלָה	5	5
חֹ֫פֶן	5	6
רְעוּת	5	6
רֵחֶה	5	5
אֵזוֹב	5	10
עֵ֫רֶב	5	6
H3915a	5	6
פֶּ֫טֶר	5	11
עָרַף	5	6
נֵד	5	6
שְׁכָבָה	5	9
מַסָּה	5	5
מַתְּלָאָה	5	5
יוֹבֵל	5	27
קַנָּא	5	6
עָוַר	5	5
כָּתִית	5	5
זֶ֫רֶת	5	7
תֻּמִּים	5	5
מִכְנָס	5	5
אַלְיָה	5	5
רֶ֫בַע	5	7
גֵּרָה	5	5
פְּאֵר	5	7
שָׁסַע	5	9
אַזְכָּרָה	5	7
מַחֲבַת	5	5
כֶּ֫סֶל	5	7
פָּרַס	5	14
קָאַת	5	5
חָגָב	5	5
צָרַ֫עַת	5	35
דָּוֶה	5	5
מֹ֫לֶךְ	5	8
קָרַח	5	5
קָלִי	5	6
עֲרָבָה	5	5
מַרְבִּית	5	5
גָּעַל	5	10
תְּמוּרָה	5	6
אֲחִיעֶ֫זֶר	5	6
אֶלְיָסָף	5	6
חֹ֫מֶץ	5	6
שָׁטַח	5	6
שַׁמּוּעַ	5	5
עַמִּיאֵל	5	6
צֹ֫עַן	5	7
זְמוֹרָה	5	5
גָּדַף	5	7
אֲבִירָם	5	11
הֹר	5	12
שָׂרָף	5	7
כְּמוֹשׁ	5	8
פָּלֵיט	5	5
H7622a	5	5
לָחַךְ	5	6
סָפַק	5	6
שִׁטִּים	5	5
H6698	5	5
חֵ֫פֶר	5	7
צְלׇפְחָד	5	11
מַחְלָה	5	5
רִבְלָה	5	11
H5871	5	5
עַשְׁתָּרוֹת	5	6
H0504	5	7
חַלָּמִישׁ	5	5
יָגֹר	5	5
מִשְׁלַח	5	7
אַוָּה	5	7
נָקַשׁ	5	5
תֵּל	5	5
שִׁבְיָה	5	9
אֶתְנַן	5	11
חָבַט	5	5
כִּיס	5	5
מְאֵרָה	5	5
שִׁדָּפוֹן	5	5
שָׁגַע	5	7
תַּחֲלֻאִים	5	5
תְּנוּבָה	5	5
נָבַל	5	5
אֵמֻן	5	5
קָדַח	5	5
H3898a	5	6
פֶּ֫תֶן	5	6
עָתִיד	5	5
סָפַן	5	6
מַצָּב	5	10
מוֹרָד	5	5
נֹאד	5	6
בְּאֵרוֹת	5	5
יַרְמוּת	5	7
מַמְלָכוּת	5	9
עׇתְנִיאֵל	5	7
זִיף	5	9
אֶשְׁתָּאוֹל	5	7
מָרֵשָׁה	5	6
אַרְכִּי	5	6
עׇפְרָה	5	7
דְּאָגָה	5	6
חׇזְקָה	5	5
H8282	5	5
H1660	5	5
יְרֻבַּ֫עַל	5	14
חָרֵד	5	6
אֶפְרָתִי	5	5
H7462a	5	5
עוֹבֵד	5	10
חָלִיל	5	6
H5176	5	9
גׇּלְיַת	5	6
H7050	5	6
פָּטַר	5	5
אָכִישׁ	5	21
H5037	5	22
דְּבֵלָה	5	5
שָׁתַן	5	6
גִּלְבֹּעַ	5	8
עֲשָׂהאֵל	5	12
אֲדֹנִיָּ֫הוּ	5	7
בַּחֻרִים	5	5
רֵכָב	5	13
H4407	5	6
חִירָם	5	22
הֲדַדְעֶ֫זֶר	5	21
פְּלֵתִי	5	7
תְּקוֹעִי	5	7
אֲחִיתֹ֫פֶל	5	20
אַמִּיץ	5	6
חוּשַׁי	5	14
פַּ֫חַת	5	10
סָחַב	5	5
חֻשָׁתִי	5	5
אָפַף	5	5
מִשְׁבָּר	5	5
דָּלַג	5	5
H7675	5	5
עַנְּתֹתִי	5	5
H0387	5	8
תִּמֹרָה	5	19
צֹרִי	5	5
H1324	5	13
מְזַמֶּרֶת	5	5
H2073	5	5
מַעֲמָד	5	5
עֲרַב	5	6
מַתַּת	5	6
אִיזֶבֶל	5	22
פָּלַח	5	5
רָטַשׁ	5	6
עֲתַלְיָ֫הוּ	5	10
שִׁפְעָה	5	6
בֵּית	5	5
H3124	5	19
רְמַלְיָ֜הוּ	5	13
גּוֹזָן	5	5
הָבַל	5	5
סְפַרְוַ֫יִם	5	6
סַנְחֵרִיב	5	13
שֶׁבְנָא	5	9
צֹאָה	5	5
H2896a	5	5
אָצַר	5	5
מְשִׁסָּה	5	6
כָּרַם	5	5
קָרֵחַ	5	14
זָבָד	5	8
אֶלְעָשָׂה	5	6
יְכוֹנְיָה	5	6
שַׁלְתִּיאֵל	5	9
רְפָיָה	5	5
חַטּוּשׁ	5	5
אֶלְיוֹעֵינַי	5	7
עַזְרִיקָם	5	6
יַ֫חַת	5	8
עֶ֫זֶר	5	5
H3406a	5	6
אוֹנוֹ	5	5
זְבַדְיָהוּ	5	6
טַלְמוֹן	5	5
חָצַר	5	6
הֲדָרָה	5	5
H5418a	5	5
H4723	5	5
H4692a	5	5
זַ֫עַף	5	5
סוֹף	5	5
בֵּבַי	5	6
חָשֻׁם	5	5
H7606	5	12
H0524	5	8
הִמּוֹ	5	12
נְהַר	5	15
עֲבַד	5	7
נְסַק	5	8
פִּתְגָם	5	6
H7990	5	10
אִלֵּךְ	5	14
עֲבִידָה	5	6
שְׁנָה	5	7
יְהוּד	5	7
שֻׁם	5	12
H3561a	5	15
תּוּב	5	8
H0069	5	8
רֵאשׁ	5	14
כְּסַף	5	13
H1123	5	11
קְרֵב	5	9
חֲבַל	5	6
נְפַל	5	11
שֵׁרֵֽבְיָה	5	8
מְרֵמוֹת	5	6
H6148a	5	5
סַנְבַלַּט	5	10
תַּכְלִית	5	5
הֶ֫רֶג	5	5
H5486	5	7
בִּלְדַּד	5	5
שׁוּחִי	5	5
לִוְיָתָן	5	6
שָׁאַן	5	5
H7951	5	5
דִּבְרָה	5	5
הֲלִיכָה	5	6
עָקַשׁ	5	5
עַצֶּ֫בֶת	5	5
חֶ֫לֶד	5	5
רָקָב	5	5
H7105a	5	5
תַּנְחוּם	5	5
חָרַק	5	5
נָתִיב	5	5
עַוָּל	5	5
H3013	5	8
אֹמֶר	5	6
H7135	5	5
חָתַר	5	8
אֲבַדּוֹן	5	5
עִי	5	5
חַמָּה	5	6
תֶּ֫לֶם	5	5
קָרַץ	5	5
אַגְמֹן	5	5
שׁוֹרֵר	5	5
גָּמַר	5	5
נֹ֫פֶת	5	5
H4234	5	6
H4039	5	21
בַּ֫עַר	5	5
לָבֵן	5	5
H7602a	5	6
כָּפַף	5	5
H2742	5	6
רָפַשׂ	5	5
נוּם	5	6
H7423	5	6
H1197b	5	7
קִנֵּן	5	5
יֶ֫לֶק	5	9
תׇּרְמִית	5	5
סִיג	5	8
H3868	5	6
חֹ֫סֶן	5	5
תַּעֲנוּג	5	5
H7312	5	6
H8598	5	6
סָכָל	5	7
H5518a	5	5
רַעְיָה	5	9
עָסִיס	5	5
שַׁ֫יִת	5	7
לִמֻּד	5	6
בָּקַק	5	8
נֹף	5	7
H3286	5	8
תַּחְפַּנְחֵס	5	7
נֵרִיָהוּ	5	7
H5204b	5	18
דָּנִיֵּאל	5	52
דְּחַל	5	6
H7308	5	11
גִּיחוֹן	4	6
קִדְמָה	4	4
תָּפַר	4	4
אֵיבָה	4	5
עוּגָב	4	4
אֲרָרַט	4	4
מָגוֹג	4	4
תֹּגַרְמָה	4	4
תַּרְשִׁישׁ	4	4
סְבָא	4	4
גְּרָר	4	10
אַדְמָה	4	5
צְבֹיִים	4	5
עוּץ	4	5
פָּלַג	4	4
הֲדֹרָם	4	4
בָּצַר	4	4
שָׂרַי	4	17
רָכַשׁ	4	5
רֳאִי	4	4
סְאָה	4	9
קוֹרָה	4	5
מִצְעָר	4	5
אֶ֫מֶשׁ	4	5
מָלַל	4	4
כִּבְשָׂה	4	8
עֵדָה	4	5
בְּתוּאֵל	4	9
עֶפְרוֹן	4	12
מַכְפֵּלָה	4	6
צָמִיד	4	6
מִסְפּוֹא	4	5
מִגְדָּנָה	4	4
עֵיפָה	4	5
עֵ֫פֶר	4	4
עֲדָשָׁה	4	4
גָּדֵל	4	4
עָקַב	4	5
אָצַל	4	5
רוּד	4	4
תַּ֫יִשׁ	4	4
H7353	4	4
H6994	4	4
עוּל	4	5
H2544	4	13
H7927	4	15
נַ֫חַת	4	5
שׁוֹבָל	4	9
אַיָּה	4	6
נָכַל	4	4
מִדְיָנִי	4	8
אוֹנָן	4	8
פָּעַם	4	5
קֹ֫מֶץ	4	4
שַׁלִּיט	4	4
שָׁקֵד	4	4
כָּמַר	4	4
גָּבִיעַ	4	14
בְּעִיר	4	6
פּוּג	4	4
פַּלּוּא	4	5
תּוֹלָע	4	6
פּוּאָה	4	4
יִמְנָה	4	5
יִשְׁוִי	4	4
נַעֲמָן	4	16
גּוּנִי	4	4
רַֽעַמְסֵס	4	5
אָפֵס	4	5
סִבְלָה	4	6
גֹּ֫מֶא	4	4
נְאָקָה	4	4
קָשַׁשׁ	4	8
מַתְכֹ֫נֶת	4	5
לִבְנִי	4	6
נֶ֫פֶג	4	4
מִישָׁאֵל	4	7
H3986	4	4
צְפַרְדֵּעַ	4	13
פְּדוּת	4	4
שְׂאֹר	4	5
אֲגֻדָּה	4	4
בָּצֵק	4	5
חֲמֻשִׁים	4	4
גָּאָה	4	7
נָזַל	4	5
מַחֲלָה	4	4
עָדַף	4	9
גָּבַל	4	5
רִבֵּעַ	4	4
אָנָה	4	4
עׇרְמָה	4	5
שֶׁ֫בֶת	4	4
זָכוּר	4	4
מִקְשָׁה	4	9
טֹ֫פַח	4	5
קְעָרָה	4	17
קַשְׂוָה	4	4
מְנַקִּיָּה	4	4
כַּפְתּוֹר	4	18
מַחְבֶּ֫רֶת	4	8
קֶ֫רֶס	4	10
כָּפַל	4	5
וָו	4	13
מִכְבָּר	4	6
חֵ֫שֶׁב	4	8
שַׁרְשָׁה	4	8
פִּטְדָה	4	4
נֹ֫פֶךְ	4	4
מִגְבָּעוֹת	4	4
בֹּ֫הֶן	4	16
שָׁחַק	4	4
אׇהֳלִיאָב	4	5
פָּסַל	4	6
תְּקוּפָה	4	4
קְצָת	4	7
קָלָה	4	4
שָׁגַג	4	4
גָּזֵל	4	4
גְּזֵלָה	4	6
פִּגּוּל	4	4
שֶׁ֫קֶץ	4	11
מְכַסֶּה	4	4
שָׁפָן	4	4
גָּרַר	4	4
קַשְׂקֶ֫שֶׂת	4	8
שִׁקֵּץ	4	7
נָתַר	4	4
H3544	4	7
שָׁחֹר	4	6
שָׂפָם	4	5
H7096	4	5
טוּחַ	4	11
בְּתוּלִים	4	10
H6016	4	8
עָבוֹת	4	4
H1865	4	7
מִמְכָּר	4	10
יָשָׁן	4	6
גְּאֻלָּה	4	14
תַּרְבִּית	4	6
בֶּֽהָלָה	4	4
H7521a	4	8
בָּכַר	4	4
אֱלִיצוּר	4	5
שְׁדֵיאוּר	4	5
שְׁלֻמִיאֵל	4	5
צוּעָר	4	5
חֵלֹן	4	5
גַּמְלִיאֵל	4	5
אֲבִידָן	4	5
גִּדְעֹנִי	4	5
עַמִּישַׁדָּ֑י	4	5
פַּגְעִיאֵל	4	5
עׇכְרָן	4	5
אֲחִירַע	4	5
עֵינָן	4	5
דֶּ֫גֶל	4	14
H0469	4	4
אֲבִיחַ֫יִל	4	4
קַרְקַע	4	8
חֲנֻכָּה	4	8
חֲצֵרוֹת	4	6
H2973	4	4
רָפֶה	4	4
אֲחִימַן	4	4
דָּתָן	4	10
עֲרָד	4	4
מֵידְבָא	4	5
H6834	4	7
תּוֹעָפָה	4	4
פְּעוֹר	4	5
אָהָל	4	4
צִי	4	4
צָמַד	4	5
שִׁמְעֹנִי	4	4
נֹעָה	4	4
חׇגְלָה	4	4
תִּרְצָה	4	4
עֲבָרִים	4	5
נוּא	4	8
רֶ֫קֶם	4	5
בְּדִיל	4	5
אֶלְעָלֵא	4	5
H7643	4	5
בֻּקִּי	4	5
מִקְלָט	4	20
H1682	4	4
H3739	4	4
קְדֵמוֹת	4	4
שְׂנִיר	4	4
סַלְכָה	4	4
גְּשׁוּרִי	4	6
אֲשֵׁדָה	4	4
בֶּ֫צֶר	4	4
רָמֹת	4	5
גּוֹלָן	4	4
מְנַשִּׁי	4	4
גְּרִזִים	4	4
גֵּז	4	4
גַּרְזֶן	4	4
חָנַךְ	4	5
סָבָא	4	5
בֵּיצָה	4	6
קָטַף	4	5
שְׁנִינָה	4	4
H1675	4	4
מָצוֹק	4	6
נָסַח	4	4
אֶבְרָה	4	4
H8080	4	5
קֹטֶב	4	4
אַכְזָר	4	4
אָזַל	4	4
גָּדָה	4	4
שֹׁ֫מַע	4	4
זַבְדִּי	4	6
עָכוֹר	4	5
מַאֲרָב	4	5
H6718a	4	5
כְּפִירָה	4	4
יָפִיעַ	4	4
תַּפּוּחַ	4	5
גְלִילָה	4	5
שִׁיחוֹר	4	4
אַשְׁדּוֹדִי	4	5
מֵיפַ֫עַת	4	4
H5257a	4	4
מָסָה	4	4
מוֹלָדָה	4	4
H6228	4	4
קְעִילָה	4	18
אַכְזִיב	4	4
יַתִּיר	4	4
H4584a	4	6
גִּבְּתוֹן	4	6
יָפוֹ	4	4
נֶ֫כֶס	4	5
גַּ֫עַשׁ	4	4
H5554	4	4
קִישׁוֹן	4	6
מַקָּבָה	4	4
רַקָּה	4	5
עִיף	4	5
עָמֵל	4	4
H6159	4	7
יָעֵף	4	4
קַרְדֹּם	4	5
H5658	4	6
פִּרְעָתוֹנִי	4	5
שִׁמְשׁוֹן	4	38
מִיכָֽיְהוּ	4	21
קָלַע	4	4
כָּתַר	4	4
נׇעֳמִי	4	21
רוּת	4	12
חֲמוֹת	4	11
בֹּ֫עַז	4	22
עָתָק	4	4
סָפַח	4	4
H6750	4	4
צִיר	4	5
מִכְמָס	4	9
H0855	4	5
מָנוֹר	4	4
נֹב	4	6
מִשְׁמַ֫עַת	4	4
עָרֹם	4	5
צַמּוּק	4	4
מַרְבֵּק	4	4
H2570	4	4
אַמְנוֹן	4	28
חַגִּית	4	5
H1262	4	6
מְפִיבֹשֶׁת	4	12
שׁוֹבָב	4	4
אֶלְיָדָע	4	4
אַחְיוֹ	4	6
אֲשִׁישָׁה	4	4
אֲחִילוּד	4	5
מִיכָא	4	4
נָכֹחַ	4	4
אִתַּי	4	9
עִירָא	4	6
סִבְּכַי	4	4
אֶלְחָנָן	4	4
H4146	4	5
חֶ֫לֶץ	4	5
מִפְקָד	4	4
נָטַל	4	4
מָרַץ	4	4
כֹּר	4	8
סַבָּל	4	5
מֵסַב	4	4
H7286	4	4
חָקָה	4	4
כֹּתֶ֫רֶת	4	24
עֲבִי	4	5
מָנֶה	4	5
מִלכֹּם	4	9
תִּשְׁבִּי	4	6
H2247	4	4
H0274	4	7
קָלַס	4	4
שָׁפַת	4	5
כֶּ֫שֶׁף	4	6
פּוּךְ	4	4
H6271	4	7
יְהוֹזָבָד	4	4
פֶּ֫קַח	4	11
H7024	4	4
רַבְשָׁקֵה	4	32
אֲרָמִית	4	5
H3066	4	6
תּוֹכֵחָה	4	4
H3205a	4	4
H4693	4	5
H7116	4	5
מֶ֫תֶג	4	4
צֵלָחָה	4	4
נְכוֹ	4	8
יְהוֹיָכִין	4	10
אֶלְנָתָן	4	7
H1803a	4	5
נְתַנְיָ֫הוּ	4	15
אֲרֻחָה	4	6
H8092	4	5
שֶׁ֫מַע	4	5
H0616	4	4
דְּלָיָ֫הוּ	4	4
רְאָיָה	4	4
פָּסֵחַ	4	4
הוֹדִיָּה	4	6
שִׁמְרִי	4	4
מְעוּנִים	4	4
הַגְרִי	4	6
אֲבִישׁוּעַ	4	5
זְרַחְיָה	4	5
יְהוֹצָדָק	4	8
H5714	4	4
עֲמָשַׂי	4	5
H1296a	4	4
מַלּוּךְ	4	6
יִשִּׁיָּהוּ	4	6
יְדִיעֲאֵל	4	6
H0733	4	4
לֹד	4	4
חַשּׁוּב	4	5
מַתִּתְיָ֫הוּ	4	4
מַסְמֵר	4	4
H8019	4	6
מִיָּמִן	4	4
H6976a	4	5
פְּתַחְיָה	4	4
שֶׁלֶמְיָהוּ	4	5
דּוּחַ	4	4
עֲזָרָה	4	9
H7531	4	7
חֶזְקָה	4	4
לוּב	4	4
H7973	4	5
דָּחַף	4	4
H6077	4	5
אִגֶּ֫רֶת	4	10
H7136a	4	5
בִּגְוַי	4	6
רְחוּם	4	4
